"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2015-11-14 23:42:37","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2015-11-18 08:11:13","美国","亚特兰大市","美国%20亚特兰大市",40.6835116151438,122.261387331503
"2015-11-18 10:22:41","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-11-18 12:48:32","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2015-11-18 14:31:41","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2015-11-18 16:31:03","中国","河北市","中国%20河北市",39.1731489339242,117.220296765077
"2015-11-18 20:19:54","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2015-11-21 19:52:41","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-11-26 20:16:25","中国","西安市","中国%20西安市",34.2777998978306,108.953098279196
"2015-11-29 09:56:12","中国","广州市","中国%20广州市",23.1200491020762,113.307649675152
"2015-11-29 15:52:42","中国","南京市","中国%20南京市",32.0572355018059,118.778074408026
"2015-11-29 22:39:25","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-11-30 14:13:02","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-02 08:54:55","美国","伊萨卡市","美国%20伊萨卡市",30.2961555595848,120.389777413333
"2015-12-08 10:29:15","新加坡","新加坡市","新加坡%20新加坡市",26.2583235319023,105.961714302087
"2015-12-09 10:54:58","美国","纽约市","美国%20纽约市",22.5536733159771,114.139447249982
"2015-12-09 17:10:35","中国","郑州市","中国%20郑州市",34.7566100641403,113.649643849864
"2015-12-10 10:09:41","新加坡","新加坡市","新加坡%20新加坡市",26.2583235319023,105.961714302087
"2015-12-14 08:14:32","中国","成都市","中国%20成都市",30.6799428454196,104.067923463304
"2015-12-14 13:17:41","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2015-12-15 23:25:41","中国","深圳市","中国%20深圳市",22.5460535462052,114.025973657322
"2015-12-16 08:21:34","中国","海口市","中国%20海口市",20.0220712769522,110.330801848336
"2015-12-16 09:34:20","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2015-12-16 09:55:56","中国","长沙市","中国%20长沙市",28.2134782308532,112.97935278765
"2015-12-16 15:40:58","中国","成都市","中国%20成都市",30.6799428454196,104.067923463304
"2015-12-16 20:50:11","中国","运城市","中国%20运城市",35.0388594798119,111.00685365308
"2015-12-17 08:15:44","中国","苏州市","中国%20苏州市",31.3179873679524,120.61990711549
"2015-12-18 13:15:34","新加坡","新加坡市","新加坡%20新加坡市",26.2583235319023,105.961714302087
"2015-12-20 12:16:26","美国","巴尔的摩","美国%20巴尔的摩",40.6835116151438,122.261387331503
"2015-12-21 05:17:39","美国","波士顿","美国%20波士顿",40.6835116151438,122.261387331503
